"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Fact.fact","Answer.Myth.myth","Answer.No.no","Answer.Yes.yes","Answer.aiName","Answer.factSource","Answer.sentence","Approve","Reject"
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","308XBLVES32OMMCZQH3AR1FYAN5BR3","A1DAG5OKVLBSH7","Approved","Mon Nov 25 19:05:31 PST 2024","Mon Nov 25 19:30:02 PST 2024","Thu Nov 28 19:30:02 PST 2024","Thu Nov 28 19:30:13 PST 2024","","","1471","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","true","ChatGPT","If the sentence is classified as a fact, the user provides a source, such as a URL, book title, or other credible reference, to validate the statement.","A user enters the sentence they wish to classify into the provided field."
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","30LSNF239FTH5A9KH1GQCGB3TL8I23","A3AFCTFRA8NK33","Approved","Mon Nov 25 18:52:43 PST 2024","Mon Nov 25 19:03:10 PST 2024","Thu Nov 28 19:03:10 PST 2024","Thu Nov 28 19:03:13 PST 2024","","","627","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","true","Would you like to include any guidance for users on how to identify AI-generated myths?","Would you like to make this step mandatory or optional for submission?","Would you like assistance structuring the remaining steps or turning this into an interactive format?"
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","30X31N5D6OOV4R7KZS3JM00OE8VASP","A714FAI9LIUO6","Approved","Mon Nov 25 21:48:01 PST 2024","Mon Nov 25 22:01:58 PST 2024","Thu Nov 28 22:01:58 PST 2024","Thu Nov 28 22:02:13 PST 2024","","","837","100% (1/1)","100% (1/1)","0% (0/0)","false","true","true","false","none","https://news.uthscsa.edu/are-these-common-beliefs-myths-or-facts/","Cold weather can make you sick."
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","30ZX6P7VFTTD0LTQZJ1QOHQ361PJ2A","A3K594RN26UE8N","Approved","Mon Nov 25 21:37:43 PST 2024","Mon Nov 25 21:38:55 PST 2024","Thu Nov 28 21:38:55 PST 2024","Thu Nov 28 21:39:13 PST 2024","","","72","100% (1/1)","100% (1/1)","0% (0/0)","true","false","true","false","Not AI generated","https://www.today.com/life/inspiration/interesting-facts-rcna130243","A group of owls is called a parliament."
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","31LVTDXBLS80ZVYBHUS454B3MGFRL0","A2PCLNMVUU3T9H","Approved","Mon Nov 25 17:01:18 PST 2024","Mon Nov 25 17:05:44 PST 2024","Thu Nov 28 17:05:44 PST 2024","Thu Nov 28 17:06:13 PST 2024","","","266","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","true","chargpt","https://worker.mturk.com/projects/3SBA6YTBZN6J7PK1QSRFJ5ZJ1JLBO7/tasks/3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB?assignment_id=31LVTDXBLS80ZVYBHUS454B3MGFRL0&from_queue=true","yes i want classify"
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","31UV0MXWNBA947S7ZKIOANEFDV15IT","A2C2AHKWE9ZVE6","Approved","Mon Nov 25 18:48:38 PST 2024","Mon Nov 25 18:58:30 PST 2024","Thu Nov 28 18:58:30 PST 2024","Thu Nov 28 18:59:13 PST 2024","","","592","100% (1/1)","100% (1/1)","0% (0/0)","false","true","true","false","N/A","https://www.cdc.gov/vaccine-safety/about/autism.html","A cause of autism is from a vaccine."
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","326O153BM3WSSF5EI7AGNK4FYJSDE0","A387TC2AEOM0QL","Approved","Mon Nov 25 18:52:40 PST 2024","Mon Nov 25 18:58:43 PST 2024","Thu Nov 28 18:58:43 PST 2024","Thu Nov 28 18:59:13 PST 2024","","","363","100% (1/1)","100% (1/1)","0% (0/0)","false","true","false","true","If you know the AI that generated the myth, you can specify it here (e.g., ChatGPT, Bard, etc.). If you're unsure, feel free to indicate that, and we can explore how to determine its origin. Let me know if you need help!","Please share the fact or sentence you'd like to classify, and I can help you find a reliable source to support it! If you already have a specific statement in mind, include it, and I'll assist with sourcing accurate references. 😊","Sure! Please go ahead and input the sentence you'd like to classify. I'll help you determine whether it's a fact or a myth and provide additional context or sources if needed. 😊"
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","32SVAV9L307RKAM59D2IESSCMR7A36","A3O65XXK50TRZG","Approved","Mon Nov 25 19:17:18 PST 2024","Mon Nov 25 20:12:42 PST 2024","Thu Nov 28 20:12:42 PST 2024","Thu Nov 28 20:13:13 PST 2024","","","3324","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","true","ChatGPT","NASA - NASA Solar System Exploration","The Earth orbits the Sun."
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","32VNZTT0AS241NRQB2TNJN9S0WH4RL","A2OCO7MMZQWI4B","Approved","Mon Nov 25 22:01:50 PST 2024","Mon Nov 25 22:10:37 PST 2024","Thu Nov 28 22:10:37 PST 2024","Thu Nov 28 22:11:13 PST 2024","","","527","100% (1/1)","100% (1/1)","0% (0/0)","true","false","false","true","Example: ""ChatGPT"" or ""Bard"".","Example source: ""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3202480/"" (for a fact about oxygen being necessary for human life).","Example: ""Humans need oxygen to survive."""
"3VDI8GSXBZRB8E7KHSKNCBFXJZ68GB","3QH037L2C735EFYINNDZFLZ78H7WAX","Submit an interesting fact or myth","Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.","survey","$0.06","Mon Nov 25 12:33:09 PST 2024","100","BatchId:5274683;OriginalHitTemplateId:928390912;","3600","259200","Thu Nov 28 12:33:09 PST 2024","","","3300DTYQTNFMHO9JNTG0NJBEHZ8EQZ","A2A9E6UGFZ4J22","Approved","Mon Nov 25 21:53:07 PST 2024","Mon Nov 25 21:58:09 PST 2024","Thu Nov 28 21:58:09 PST 2024","Thu Nov 28 21:58:13 PST 2024","","","302","100% (1/1)","100% (1/1)","0% (0/0)","true","false","true","false","Wikiopedia","https://en.wikipedia.org/wiki/Triumvirate_(ancient_Rome)","In 53 JC, Rome was governed by a triumvirate."
